Может ли Марс иметь постоянную атмосферу? ?? Ранее у него была плотная атмосфера, возможно, даже толще, чем у Земли. Она существовала несколько миллиардов лет и поддерживала океаны. Однако Марс потерял свое магнитное поле из-за отсутствия крупного спутника, который мог бы влиять на его ядро с помощью приливных сил. Магнитное поле защищает атмосферу от солнечного ветра. ?? Когда магнитное поле исчезло, солнечные ветры постепенно сносили атмосферу на протяжении десятков миллионов лет. Марс остыл, и вся вода замерзла. Существует несколько способов, которыми планета может потерять атмосферу. Один из них, связанный с размером, называется потерей Жана. Это простой кинетический процесс, при котором кинетическая энергия некоторых молекул в верхней атмосфере превышает скорость убегания планеты. ?? Важно отметить, что скорость этих молекул зависит от температуры и молекулярной массы: меньшая масса равна большей скорости и, следовательно, большей вероятности убежать. График показывает взаимосвязь. Обратите внимание, что Марс находится в той же полосе, что и Земля. Это говорит о том, что из-за более низкой температуры верхней атмосферы он так же способен удерживать атмосферу, как и Земля, и когда-то удерживал. ?? Ему просто нужно магнитное поле, чтобы не терять атмосферу из-за солнечных ветров.;Наука и образование
Есть ли у Августа Цезаря живые потомки? ?? Да, у Августа Цезаря есть живые потомки. Несмотря на распространенное мнение, что прямая линия Августа прервалась во времена Нерона из-за его приказа убить всех родственников, это не так. Старшая правнучка Августа, Эмилия Лепида, вышла замуж при его жизни, и он стал прапрадедом еще до своей смерти. ?? Большинство детей Эмилии Лепиды были убиты, но одна праправнучка Августа, Юния Лепида, дожила до того, что у нее появились собственные дети. Одной из ее внучек была Домиция Лонгина, жена императора Домициана. Таким образом, она является прямой наследницей Августа. ?? Нерон действительно убил многих своих родственников, но ему не удалось добраться до всех. Если проследить родословную Юнии Лепиды, можно обнаружить множество потомков среди известных людей Рима: сенаторов, консулов и даже императоров. Известная родословная Августа Цезаря просуществовала еще как минимум 200 лет после его смерти. ?? Мы можем с уверенностью сказать, что у Августа есть живые потомки. Хотя мы никогда не узнаем, кто они и где находятся, возможно, его род продолжается. Это произошло не потому, что Нерон не пытался уничтожить всех потомков первого императора, а потому что ему это не удалось.;Наука и образование
"Холоднейшее место в Галактике Млечный Путь ?? Холоднейшим естественным местом в нашей галактике является Туманность Бумеранг, расположенная в созвездии Центавра на расстоянии 5000 световых лет от Земли. Её температура составляет -272 градуса Цельсия, что всего на один градус выше абсолютного нуля (0 K). Насколько нам известно, это также самое холодное место во Вселенной. ?? Причина такой низкой температуры в том, что умирающая звезда в центре туманности выбрасывает газ во всех направлениях. Из-за этого окружающая область - туманность - становится холоднее с каждой секундой. ?? Однако самый низкий температурный показатель в Млечном Пути и во всей Вселенной был достигнут искусственным путем здесь, на Земле, в 2015 году. Ученые из MIT смогли охладить молекулы натрия и калия до температуры всего 500 нанокельвинов. Это -273.1499995 градуса Цельсия, что в миллион раз холоднее межзвёздного пространства. На атомном уровне ученые полагают, что эти молекулы выглядели следующим образом: При такой температуре атомы прекращают движение и вместо этого слипаются вместе, пока не начинают вести себя как один ""суператом"".";Наука и образование
Почему старые игры программировались на ассемблере, когда существовали языки более высокого уровня? ?? Старые игры, такие как Elite, были разработаны с использованием ассемблера из-за ограниченных ресурсов компьютеров того времени. Elite был первой игрой с трехмерной графикой в реальном времени, созданной для BBC Microcomputer, который имел 8-битный процессор с тактовой частотой 2 МГц и 32 кБ памяти. Из них 10 кБ использовалось для изображения на экране, оставляя 22 кБ для кода и данных игры. Программисты стремились максимально эффективно использовать вычислительные мощности машины и минимизировать размер кода. С интерпретатором BASIC в ROM, программисты могли использовать его. Однако интерпретируемый BASIC значительно медленнее ассемблера, говорится в тексте. Но благодаря компактному токенизированному представлению, код BASIC занимал меньше места, чем машинный код. Поэтому BASIC использовался для менее критичных по скорости задач, таких как торговля на космических станциях, в то время как все остальное выполнялось на машинном коде. ?? Для BBC Micro было доступно несколько компиляторов, включая компилятор для BASIC и Pascal. Однако они генерировали код, который был гораздо больше и медленнее, чем тот, который можно было получить из ручного написания машинного кода. BBC BASIC имел встроенный ассемблер, что позволяло писать код в символьном ассемблере и компилировать его в бинарный машинный код. Распространенной стратегией было написание кода в символьном ассемблере, его компиляция, удаление программы BASIC из памяти и затем выполнение машинного кода. В качестве альтернативы можно было сохранить машинный код на ленте или диске и затем загрузить несколько частей машинного кода перед его выполнением, чтобы создать программы машинного кода большего размера, чем можно было бы сгенерировать из одной программы BASIC. ?? Важным аспектом разработки игр было также использование различных режимов экрана. Например, в Elite верхняя часть экрана была в черно-белом режиме шириной 320 пикселей, а нижняя часть использовала четырехцветный режим шириной 160 пикселей. Программа настраивала таймер для изменения режима экрана во время обновления экрана, чтобы сэкономить память. Старые игры использовали машинный код, потому что это был единственный способ добиться приемлемой скорости игр при ограниченной памяти машин того времени.;Наука и образование
"Жир бедных грешников: необычные медицинские практики XVI века ????? В XVI веке в Европе существовала удивительная практика использования человеческого жира в медицине. Люди, страдающие от различных заболеваний, таких как артрит или зубная боль, могли обратиться в аптеку за Axungia hominis - человеческим жиром, известным как ""жиром грешников"". Этот жир обычно получали из тел казнённых преступников. ?? Для палачей это было выгодным бизнесом. Они собирали жир с тел казнённых и продавали его врачам. В Германии до середины XVIII века палачи даже готовили собственные смеси из человеческого жира. ?? Однако жир добывали не только из тел казнённых. Его также собирали с тел павших солдат. Например, после осады Остенде в 1601 году голландские хирурги собирали жир с поля боя для лечения раненых солдат. ?? Человеческий жир использовался для лечения различных заболеваний, обычно в виде мази. Считалось, что он особенно эффективен для уменьшения рубцов и заживления ран. Вера в целебные свойства человеческого жира не была полностью безосновательной. Теперь известно, что жировая ткань может способствовать росту новых кровеносных сосудов. ?? Однако с течением времени запасы человеческого жира для медицинских нужд сократились, как и желание использовать жир из мёртвых тел. В наши дни мы предпочитаем накапливать жир в других местах нашего тела.";Наука и образование
Путешествие Вояджеров: через миллионы лет ?? В космосе продолжают свое путешествие два космических аппарата - Вояджер 1 и Вояджер 2, движущиеся в разных направлениях. Вояджер 1 направляется в сторону созвездия Малой Медведицы, а Вояджер 2 - к созвездию Андромеды. За 50 лет они преодолели расстояние чуть менее одного светового дня. Если extrapolировать это на миллион лет, то Вояджер 1 может достичь расстояния около 52 световых лет, а Вояджер 2 - около 43 световых лет. К сожалению, хотя мы можем экстраполировать курс, мы не можем знать, столкнутся ли они в будущем с каким-либо объектом или изменят ли их курс мелкие частицы. ?? Текущие скорости Вояджеров составляют 16999 метров в секунду для Вояджера 1 и 15374 метра в секунду для Вояджера 2. При умножении этих значений на миллион лет получается около 55 световых лет для Вояджера 1. Однако, несмотря на возможность экстраполяции курса, неизвестно, столкнутся ли они с каким-либо объектом или изменят ли их курс мелкие частицы. ?? Можно предположить, что Вояджеры продолжат свое движение в сторону незначительных звезд в созвездиях Малой Медведицы и Андромеды.;Наука и образование
"Нептун: самая страшная планета в нашей солнечной системе ?? Нептун, ледяной гигант, часто воспринимается как спокойная планета из-за своего красивого синего цвета, но не дайте его атмосферному цвету обмануть вас. На самом деле, Нептун - это бурный и динамичный мир с экстремальными условиями. Он находится на самом дальнем расстоянии от Солнца - 30 астрономических единиц от Земли - и испытывает невероятно холодные температуры и мощные ветры, которые могут достигать сверхзвуковых скоростей. ?? Атмосфера Нептуна известна своими мощными штормами и быстро меняющимися особенностями. Уникальность атмосферы Нептуна заключается в ""алмазном дожде"" и потенциальных колоссальных землетрясениях и цунами. ";Наука и образование
Эволюция расположения мозга в голове человека ?? Мозг человека расположен в голове по нескольким причинам, связанным с эволюцией и функциональностью. Во-первых, глаза являются частью мозга и должны быстро двигаться для восприятия окружающего мира. Близкое расположение глаз к мозгу минимизирует задержку сигнала между ними и анализирующими сигналами частями мозга. ?? Также важно минимизировать затраты на создание и поддержание связи между мозгом и глазами. Другие органы чувств, такие как обоняние и слух, также тесно связаны с мозгом и находятся в его непосредственной близости. ?? С эволюционной точки зрения зрение является одним из древнейших органов чувств. Оно развивалось вместе с мозгом как центром управления и анализа сигналов. У всех живых существ наблюдается наличие головы с мозгом и органами чувств на одном конце пищеварительной трубки. ?? Плоский червь, похожий на нашего предка, жившего 750 миллионов лет назад, стал основой для эволюции как людей, так и осьминогов.;Наука и образование
Возможность сохранения человеческого мозга вне тела ?? Сохранение человеческого мозга вне тела представляет собой сложную задачу. Мозг не является отдельной частью тела, а интегрированной частью нервной системы. Для его отделения необходимо перерезать ствол головного мозга, который регулирует жизненно важные функции, такие как сердечный ритм и дыхание. Это делает процесс отделения мозга крайне сложным и рискованным. Вы не сможете снова подключить мозг к нервной системе. ?? Тем не менее, существует возможность сохранить мозг живым при условии хорошего кровоснабжения и поступления ликвора. Однако неясно, будет ли мозг находиться в сознании или испытывать боль. Если отделить ствол головного мозга от самого мозга, то он, скорее всего, потеряет сознание, так как ствол головного мозга также регулирует уровень сознания. ?? Таким образом, хотя теоретически возможно сохранить мозг живым вне тела на некоторое время, практическое осуществление этого процесса сопряжено с огромными трудностями и рисками.;Наука и образование
"Как Voyager 2 достиг межзвёздного пространства? ?? Убеждение в том, что для выхода из солнечной системы необходимо преодолеть единую скорость убегания, является ошибочным. Эта скорость зависит от расстояния до барицентра солнечной системы, который находится близко к Солнцу. Скорость убегания от Солнца составляет 42.1 км/с, но максимальная зафиксированная скорость Voyager 2 составляет 16 км/с. ?? Однако Voyager 2 не нуждался в достижении этой скорости для выхода в межзвёздное пространство. Он лишь должен был достичь Юпитера. Затем он получил гравитационный ассист от Юпитера, который увеличил его скорость выше скорости убегания от Солнца на расстоянии Юпитера. Обратите внимание, как скорость Voyager, оранжевая линия, подскакивает выше (быстро падающей) линии скорости убегания во время встречи с Юпитером. ?? С этого момента он уже не возвращался. Но по мере посещения других планет, чтобы добраться до следующей быстрее, он также получал гравитационные ассисты от них, что обычно делало его ещё быстрее. Кинетическая энергия, которую он имел после Юпитера, была больше энергии, необходимой для того, чтобы переместить что-то массой Voyager от той точки до (условной) точки, где гравитация Солнца больше не оказывала бы никакого влияния. Та ""дополнительная"" энергия всегда будет проявляться как скорость вдали от Солнца.";Наука и образование
Почему звезды и планеты кажутся нам неподвижными, несмотря на вращение Земли? ?? Земля вращается с большой скоростью, но мы видим звезды и планеты так, как будто наблюдаем за ними с неподвижного объекта. Если понаблюдать за звездами в течение часа, становится очевидно, что что-то не стоит на месте. Например, если встать на расстоянии 6 футов от шоссе и смотреть, как мимо проезжают машины со скоростью 60 миль в час, а затем поднять взгляд на самолет на высоте 33000 футов, который проходит мимо со скоростью 550 миль в час, можно заметить интересный эффект. ?? Почему самолет кажется движущимся медленнее, чем машины? Ответ заключается в том, что чем дальше находится объект, тем больше ему нужно пройти, чтобы покрыть тот же угол вашего зрения. Объект будет казаться движущимся медленнее, если его видимая угловая скорость меньше - независимо от истинной скорости. У человеческого глаза угол обзора составляет около 160 градусов. Машины на шоссе могут пересечь этот угол за секунду или две. Самолету потребуется несколько минут. ? Время, необходимое для наблюдения за звездами, зависит от скорости вращения Земли. 360 градусов за 24 часа говорит нам о том, что звездам потребуется более 10 часов, чтобы пересечь эти 160 градусов. Если вы нетерпеливы, это может привести к мысли, что звезды неподвижны.;Наука и образование
Путешествие через червоточины: возможно ли достичь недоступных участков Вселенной? ?? Теоретически возможно ли путешествовать через червоточины к частям Вселенной, где свет от Земли еще не достиг? Ответ на этот вопрос связан с концепцией черных дыр и червоточин, предложенной Эйнштейном и Розеном. Если такие структуры действительно существуют, то они могут служить кратчайшим путем через пространство, обходя законы относительности. Вы не путешествуете через пространство, вы путешествуете через укороченный путь, который соединяет одну часть пространства с очень удаленной частью пространства. ?? Однако, если мы говорим о возможности пересечения мультивселенных через червоточины, то это остается предметом дебатов. Многие физики и космологи высказывали предположения о том, что проходимая червоточина может даже позволить это, если существует мультивселенная или хотя бы две другие теневые вселенные. Расстояние в наблюдаемой вселенной до расстояния, которое свет мог бы пройти за прошедшее время с момента большого взрыва, было бы совершенно несущественным.;Наука и образование
Планета, на которую никогда не высаживались ?? Планета, на которую никогда не осуществлялась высадка, - это Нептун. Все другие планеты Солнечной системы либо имели успешные высадки, либо были исследованы с помощью зондов. Меркурий был исследован зондом MESSENGER, который намеренно врезался в его поверхность, но это не считается высадкой. Венера имела несколько успешных высадок, проведенных Советским Союзом, а также четыре зонда от США, которые вошли в атмосферу, но также были ударными зондами. ?? Марс является основной целью для высадок и орбитальных миссий, так как это единственная другая планета, достаточно гостеприимная для создания колонии. Юпитер имел атмосферный зонд, который прошел через его атмосферу, но не было возможности обнаружить твердую поверхность. Сатурн имел зонд Cassini на орбите в течение многих лет, прежде чем был отправлен в атмосферу Сатурна, где сгорел. ?? Уран и Нептун имели только один пролет, осуществленный зондом Voyager 2. Плутон был исследован в ходе миссии New Horizons, которая выполнила пролет.  на момент запуска New Horizons Плутон еще считался планетой, но к моменту прибытия он был переведен в статус карликовой планеты.;Наука и образование
"Возможность увидеть радиацию Большого взрыва ?? Да, это возможно. Для этого вам понадобится старый телевизор с электронно-лучевой трубкой (CRT). Не подключайте антенну, просто включите его и настройте на неактивный канал в вашем районе. В результате вы увидите помехи, которые являются результатом воздействия случайных радиоволн. Около одной трети этого ""статического"" изображения составляет космическое микроволновое излучение от ""Большого взрыва"". Остальная часть - это случайные радиопередачи от ближайших звезд, таких как солнце, и наземные источники, такие как микроволновые связи между телевизионными студиями и их передающими антеннами. ?? Если вы хотите получить более профессиональный результат, вам понадобится специальная антенна. Например, микроволновая антенна Hormel, которую использовали Пензиас и Уилсон, работавшие в Bell. Они исследовали, почему микроволновые связи Bell имели так много помех. Их исследования показали, что источник помех находится ""везде одинаково в каждом направлении"". После некоторых расчетов они поняли, что наткнулись на остатки радиации от Большого взрыва. Они опубликовали свои результаты и выводы и получили Нобелевскую премию.";Наука и образование
Почему Юпитер не сталкивается с троянскими астероидами во время своего движения? ??  Юпитер, будучи крупнейшей планетой в солнечной системе, не разрушает все на своем пути благодаря особенностям гравитации. Гравитация - это сила, которая притягивает объекты друг к другу, но также поддерживает их в равновесии. Именно поэтому Земля не сталкивается с Солнцем, а Луна - с Землей. Все они вращаются вокруг общего центра масс, который немного смещен от Солнца. ?? Юпитер обладает большой массой и, следовательно, сильной гравитацией. Однако у него также много соседей: Солнце, Сатурн и тысячи астероидов. Некоторые из этих астероидов называются троянскими Юпитера, потому что они разделяют его орбиту вокруг Солнца. Они не просто случайные камни, плавающие в космосе.;Наука и образование
"Почему боги из древних мифов так похожи на инопланетян? Можно ли измерить веру как нейросигнал? И как культурные коды распространяются по обществу... почти как вирусы или сигналы в космосе? Всё это — не вопросы религии. Это вопросы науки о культуре. О том, как мыслит человек. Как рождаются символы. Как идеи захватывают умы и выживают в борьбе за внимание, словно меметические гены. Канал «Лаборатория Культур» исследует культурные коды, психологию мифов, поведение современных верований, и то, как всё это влияет на тебя прямо сейчас. Это не про ""культуру"" в академическом смысле. Это про культуру как нейросеть. Посты читаются за 2 минуты, но переворачивают мышление надолго. Если тебе нравится думать, как мыслит Вселенная — подпишись на Лабораторию Культур.";Наука и образование
Почему Земля не видна полностью с Луны? ?? Земля полностью видима с Луны. Если вы основываете свой вопрос на фотографиях, таких как эта, то причина, по которой Земля выглядит как полукруг, а не как полный круг, заключается в том, что фотография была сделана в дневное время на Луне. Солнце находится прямо над головой и освещает как Землю, так и Луну. Если бы фотография была сделана ночью на Луне, наблюдатель на Луне мог бы посмотреть вверх и увидеть полную Землю, так же как мы часто видим полную Луну. Для того чтобы Земля выглядела как полный круглый диск (как полная Луна), Луна должна находиться между Землей и Солнцем.;Наука и образование
"Элементы во Вселенной, которые не могут быть созданы звездами ?? Некоторые элементы во Вселенной не могут быть созданы звездами из-за ограничений в их ядерных процессах. Радиоактивные элементы имеют последовательность распада, например, каждый атом аргона в моем цилиндре для сварки нержавеющей стали был конечным продуктом атома калия-40, который распался. Существует также ""последовательность слияния"" - звезды являются единственными известными объектами с достаточной энергией для выполнения этого в больших количествах. Они сливают водород в гелий (наш солнце делает это в течение следующих 4 миллиардов лет), гелий в углерод, углерод в кремний, кремний в железо… в конечном итоге вы получаете большой кусок железа, потому что нет способа для звезды менее 100 солнечных масс сгенерировать достаточно энергии для слияния его в, скажем, теллурий. ?? Для звезд массой 100 солнечных масс и более это другая история. Когда они достигают конца своей жизни, они становятся сверхновыми и взрываются, сливая элементы до урана-238, потому что у них есть энергия для этого. Вся золото и платина на Земле были созданы в сверхновых. Правило среди сверхгигантских звезд, похоже, живи быстро, умри молодым - и имей зрелищные похороны.";Наука и образование
"Прогнозирование поведения Земли, Луны и Солнца в системе трех тел ?? Несмотря на то, что для трех тел невозможно найти закрытое решение, мы все же можем предсказать поведение Земли, Луны и Солнца относительно друг друга, но только в краткосрочной перспективе. В долгосрочной перспективе это невозможно из-за хаотической природы системы. Отсутствие закрытого решения означает, что мы можем использовать только численные методы. Однако численные методы в конечном итоге терпят неудачу для хаотической системы, включая систему Земля-Луна-Солнце. ? При достаточном количестве итераций даже малейшая неопределенность измерений накапливается до тех пор, пока не затмит фактическое значение. Например, через миллиард лет относительные позиции Земли, Луны и Солнца будут практически случайными. Возможно даже, что одно из каменистых тел будет выброшено полностью за пределы солнечной системы. ?? Тем не менее, мы все еще можем предсказать их положение на следующий месяц, год и столетие. Для коротких периодов мы можем приблизить систему как задачу двух тел, для которой существует закрытое решение, которое можно решить точно. И поскольку ""короткие периоды"" все еще означают ""дольше, чем люди ведут измерения"", они достаточно хороши для всех практических целей.";Наука и образование
Студенты Школы анализа данных Яндекса совместно с Yandex B2B Tech и ДВФУ создали нейросеть, которая помогает определить загрязненность мусором на побережьях водоемов Нейросеть анализирует снимки побережья, которые сделаны с помощью аэрофотоснимков и отмечает координаты расположения мусора С помощью решения можно рассчитать количество техники для уборки. На данный момент нейросеть уже была испробована в Южно-Камчатском федеральном заказнике. Благодаря ей организовать уборку удалось в 4 раза быстрее, что упростило задачу для волонтеров и улучшило ситуацию с загрязнением. Сейчас нейросеть уже помогла волонтерам убрать 5 тонн мусора. В дальнейшем технологию планируют использовать в других заповедниках Дальнего Востока и Арктики.;Наука и образование
"Запрет на использование эмблемы Красного Креста в Индии ?? В Индии использование знака плюс, который на самом деле является эмблемой Красного Креста, является незаконным для врачей, фармацевтов и скорой помощи. Эта эмблема защищена Женевской конвенцией 1949 года, подписанной Индией. Международный комитет Красного Креста (МККК) уже долгое время пытается остановить ""неправомерное"" использование своей зарегистрированной эмблемы медицинскими учреждениями и практикующими врачами. Эмблема Красного Креста на белом фоне была признана в 1864 году как отличительный знак для медицинских команд на поле боя.  Индийское общество Красного Креста отмечает, что использование эмблемы Красного Креста больницами, клиниками, банками крови и даже скорыми помощью считается злоупотреблением и наказывается штрафом в размере 500 рупий. ?? Для врачей в Индии существует другой символ, который хотя и популярен в США и Индии, но не является полностью корректным. Для скорых помощи правильным символом является Звезда жизни, а для фармацевтов - жезл Асклепия.";Наука и образование
