Президент Чехии Петр Павел заявил, что с Россией невозможно «воевать бесконечно» и допустил восстановление сотрудничества Он подчеркнул, что после окончания конфликта на Украине и достижения мирного соглашения Европа могла бы предпринять шаги и приступить к обсуждению с Россией вопросов безопасности, а также «сотрудничества и бизнеса, которые вели раньше»: Какие у нас альтернативы? И у нас, и у Украины. Воевать с Россией бесконечно? Такой подход, наверное, приведёт к большим человеческим потерям для всех нас и серьёзному ущербу для наших экономик. Мы хотим и должны с чего-то начать. Петр Павел также добавил, что идея компромисса с Россией воспринимается очень сложно, но при этом необходимо учитывать реальное положение дел и искать пути для будущего сотрудничества. ;Новости и политика
Мигранты в России стали насиловать на 22% чаще, — СК РФ.  Общее количество совершённых иностранцами преступлений за этот год выросло на 10%, а количество особо тяжких взлетело на 57%. Всего в текущем году нарушили уголовный закон России почти 12,5 тысяч иностранцев, говорится в сообщении ведомства. ;Новости и политика
США могут ввести новые санкции против РФ: Трамп заявил, что «получает много чуши от Путина» — по его словам, президент России ведёт себя любезно, но говорит лишь пустые и ничего не значащие слова. Сейчас Трамп «недоволен» и решает, как провести новые санкции через Конгресс.  ;Новости и политика
Молодым семьям с детьми будут компенсировать расходы на аренду жилья. Соответствующий законопроект уже готовят к внесению в Госдуму. Если в семье один ребёнок, вернут половину стоимости аренды. С двумя детьми — 70%, с тремя и более — всю сумму. По мнению депутатов, такая мера позволит семьям откладывать средства на покупку собственного жилья.  ;Новости и политика
Дональд Трамп заявил, что США вновь начнут поставлять оружие Украине: «Мы собираемся отправить ещё немного оружия, мы должны, они должны быть в состоянии защитить себя – сейчас по ним наносится очень сильный удар. Нам придётся отправить больше оружия, в первую очередь оборонительного, но по ним наносится очень сильный удар».;Новости и политика
Евросоюз готовится ввести против России самые жесткие санкции с 2022 года, заявил глава МИД Франции Жан-Ноэль Барро. Очередной пакет мер призван «истощить» ресурсы России и помешать ей вести военную операцию, добавил министр. Меры затронут нефтяные доходы, «финансовых игроков» из России и других стран. Санкции введут по предложению Парижа, отметил он, таким образом ЕС намерен побудить Москву согласиться на прекращение огня. ;Новости и политика
Последствия ударов по Киеву и области 23 июня и 4 июля: Киев: Завод «Антонов» (23 июня): — 5 попаданий по цехам. Одно из них (синяя рамка), скорее всего, является прилeтом ракеты.  Район аэропорта «Жуляны» (4 июля): — Уничтожены 3 производственных помещений и склад в промзоне  — Прилeт по одной из построек авиаремонтного завода №410.  — Уничтожено одно здание на территории аэропорта.  Киевская область: Вертолeтное КБ «Skyline» (23 июня): — 3 прилeта. Оба здания компании уничтожены. Стоит отметить, что одно из них было значительно расширено после начала СВО (зона расширения — жeлтая рамка).;Новости и политика
Мощные прилёты «Гераней» по инфраструктуре ВСУ Российские беспилотники «Герань-2» нанесли точные удары по важным военным объектам противника. В Запорожской области ликвидирован пункт временной дислокации иностранных наёмников в районе базы отдыха «Меридиан». В Сумской области, у Конотопа, поражены производственные мощности по сборке украинских БПЛА и компонентов к ним. ;Новости и политика
В России заявили об острейшем дефиците мигрантов Потребность России в мигрантах очень высока, а дефицит рабочих кадров достиг критической точки, заявил спецпредставитель президента РФ Борис Титов: Потребность России в мигрантах мы не преувеличиваем. Сегодня дефицит рабочих кадров достиг критической точки. Найти сотрудников стало крайне сложно, и эту проблему нельзя решить только за счёт роста производительности труда. Проблемы усугубляет высокая ключевая ставка ЦБ РФ, отметил политик, добавив, что в результате мы наблюдаем значительный рост цен, что подстёгивает инфляцию. ;Новости и политика
Израиль скрыл информацию о попадании Ирана по пяти военным объектам, включая крупную авиабазу, сообщила газета The Daily Telegraph. В общей сложности во время 12-дневного конфликта Иран нанес удары по более чем 40 объектам инфраструктуры Израиля. ;Новости и политика
Запорожская АЭС полностью отключена от внешнего энергоснабжения Питание переведено на дизель-генераторы, сообщили на станции.  Это произошло из-за отключения высоковольтной линии 750 кВ «Днепровская». Причина неизвестна. ;Новости и политика
Напавшие на патруль ДПС боевики были вооружены ножами. По словам источников в результате нападения пострадал 27-летний Азнаур С. Сейчас он находится в реанимации в тяжелом состоянии.  Один из преступников был ликвидирован. Второго нападавшего ищут. В городе введен план «Перехват». ;Новости и политика
"«Будет и по 1000 ""Шахедов в сутки, и больше. Я никого не пугаю - это разведданные», — ""Мадяр"" ";Новости и политика
СМИ сообщают о перестрелке в Нальчике в Кабардино-Балкарии.  Сообщается, что сейчас на место стягивают экстренные службы. По предварительным данным, в ходе стрельбы может быть ранен сотрудник полиции. ;Новости и политика
Киев заволокло густым дымом после ночной массированной атаки на объекты  Неба практически не видно. Улицы покрыты гарью и сажей, словно на кадрах из видеоигры. Целями были предприятия по производству дронов и роботизированных мобильных комплексов, инфраструктура военного аэродрома и НПЗ. Все объекты поражены. ;Новости и политика
Китай не может допустить поражения России в украинском конфликте, поскольку это позволит США переключить внимание на Азию, об этом глава МИД КНР Ван И заявил на закрытой встрече с главой дипломатии ЕС Каей Каллас, сообщает South China Morning Post со ссылкой на источники.  По данным издания, Ван И пояснил, что затягивание конфликта выгодно Пекину: пока США сфокусированы на Украине, Китай получает стратегическое окно. При этом министр отверг обвинения в военной или финансовой помощи, заявив: «Если бы такая помощь оказывалась, конфликт прекратился бы раньше». Европейских чиновников поразила его откровенность, пишет газета. ;Новости и политика
"Расчёт самоходной 152-мм артустановки ""Мста-С"" из состава ЦВО ведёт огонь по позициям противника на одном из участков фронта.";Новости и политика
Сумское направление. Уничтожение танка Т-64БВ, БРЭМ и пехоты ВСУ в ходе отражения попытки вражеской атаки в сторону посёлка Новый Путь в Курской области.;Новости и политика
 Воздушный бой принял другой облик! Leleka, FlyEye, Shark, Фурии, различные VTOL и другие представители «автопарка» разведывательных БПЛА противника буквально сыпятся с небес после встречи с нашими расчётами FPV-ПВО.  И не стоит относиться к этому, мол, «сбили очередной самолётик». Подобными действиями наносится хороший удар по экономической и разведывательной составляющей подразделений противника.  Каждое сбитое «крыло» противника - это не прилетевший Himars, успешно проведённая ротация, выполненный подвоз, не раскрытие с последующим огневым поражением позиций наших войск и огромный список иных различных мероприятий.  Данный метод также необходимо использовать на всех участках фронта и для обеспечения безопасности в глубоком тылу.;Новости и политика
Кадры прилётов по объекту в Луцке сегодня ночью. Рекомендую смотреть до конца, там самое интересное.;Новости и политика
Карта пожаров показывает, что этой ночью сильно досталось аэродрому Озёрное и близлежащей инфраструктуре под Житомиром.;Новости и политика
Противник заявляет, что этой ночью по целям на территории 404 было выпущено суммарно 728 дальнобойных БПЛА-камикадзе («Герань-2» и прочие), 7 крылатых ракет (Х-101 и «Искандер-К») и 6 гиперзвуковых ракет «Кинжал».;Новости и политика
"Х-101 повернули на Луцк, туда также направляются несколько ""Гераней"".";Новости и политика
"Четыре крылатые ракеты Х-101 запущенные с борта Ту-95МС держат курс на Староконстантинов, куда пять часов назад был нанесён удар ""Кинжалами"".";Новости и политика
"Противник сообщает, что с 4 бортов МиГ-31И запущены 4 ракеты ""Кинжал"" по направлению на Староконстантинов. Три дня назад по аэродрому также наносился удар ""Кинжалами"" Над Киевом слышали отголоски ударной волны вследствие пролёта ракет.";Новости и политика
На судостроительном заводе «Янтарь» в Калининграде состоялась торжественная церемония закладки большого десантного корабля «Сергей Кабанов» модернизированного проекта 11711.  Корабль назван в честь генерал-лейтенанта Сергея Кабанова, участника Советско-финской, Великой Отечественной и Советско-японской войн, кавалера двух орденов Ленина и четырех орденов Красного Знамени. Это третий БДК, строящийся по усовершенствованному проекту 11711. Недавно был спущен на воду первый из них.  Вторая серия БДК проекта 11711 отличается от первой (БДК «Иван Грен» и «Пётр Моргунов») увеличенным с 6600 до 8000 тонн водоизмещением, большей по площадью вертолетной площадкой и переработанной конструкцией надстройки.;Новости и политика
Давно ничего не писал про Краснолиманское направление, что дало повод для спекуляций информацией, как хохлам, так и некоторым милитари-блогерам. Прежде всего, стоит отметить, что успехи здесь наши войска имеют и довольно неплохие. Гвардейская 144 мотострелковая дивизия продолжает продвигаться вперед, несмотря на отчаянные попытки противника оказать сопротивление. В настоящее время одним из основных элементов тактики хохла на данном участке фронта является изоляция района боевых действий. Для этого сюда были стянуты дополнительные подразделения сил беспилотных систем ВСУ, что сразу же проявилось кратным увеличением числа дронов противника, работающих, в зависимости от типа и задач на различную глубину, вплоть до глубоких тылов.   В населенных пунктах Кременная, Рубежное, Сватово и на дорогах между ними отмечается применение хохлом FPV-дронов на оптоволокне. При этом целью для них становится любой автотранспорт, вне зависимости от того, кому он принадлежит, военным или гражданским. Недавние попытки выродков из «Азова» отбить Редкодуб обернулись для них полным провалом. Населенник по-прежнему за нами. Тем не менее, противник регулярно предпринимает попытки организовать точечные контратаки, которые, впрочем, никак не влияют на положение переднего края. Катериновка и Новое находятся под полным устойчивым контролем наших воинов. Бред отдельных писателей-фантастов о хохлячьих ДРГ, которые входят и выходят лишены даже тени правды. По Зеленой Долине не буду забегать вперед, ждем официального заявления Минобороны. Скажу, лишь, что здесь дела у наших парней идут довольно хорошо. Сложнее обстоит ситуация с Карповкой. В виду условий местности и, за счет выигранного самоубийственными контратаками времени, хохол смог организовать здесь неплохой оборонительный рубеж. Однако, как мы уже не раз убедились, тактика лобовых атак и движения колоннами осталась у нас в далеком прошлом, поэтому скоро ждем от наших парней новых побед.;Новости и политика
"Последствия ударов по ТЦК в украинском инофополе взывало реакции от ""давайте объединяться"" до ""уничтожить всех противников бусификации"". Сухопутные войска: ТЦК - не враг, они являются неотъемлемой частью нашей обороны, и им нужно ваше доверие и сотрудничество. Давайте стоять вместе, объединенные общей целью, и покажем всему миру, что Украина чрезвычайно сильна Начальник управления коммуникаций командования Сухопутных войск Саранцев: Ракетные удары по ТЦК возможно приведут к тому, что украинцы будут отказываться их посещать. В частности, он считает, что две главные цели, которые преследуют российские войска своими обстрелами по ТЦК, – это физическое поражении данных о мобилизованных, а также чувство ненависти к ТЦК у жильцов близлежащих домов, которые могут совершать какие-то действия против военкоматов. Но как всегда выделился нацист из батальона «Айдар» Дикий: К сожалению(!!), есть реальные люди, которые радуются российским ударам по ТЦК. Это уже предатели. Поэтому буквально за каждый такой комментарий в социальных сетях нужно, чтобы приезжала СБУ. Чтобы таких паковали и давали сроки по 111 статье Уголовного кодекса Украины (государственная измена). Ведь это люди, которые выбрали свою сторону и решили быть на стороне врага. Мы должны их судить и уничтожать как врагов.";Новости и политика
Фоторепортаж работы расчёта разведывательного БПЛА «Орлан-10» ЦВО в зоне проведения Специальной Военной Операции.;Новости и политика
Операторы FPV-дронов 174 ОРБ в районе н.п. Октябрьское уничтожили шведский гусеничный БТР Pbv 302 ВСУ с мангалом.;Новости и политика
"В прошлое воскресенье мы опубликовали небольшой обзор того, какую военную помощь Германия достоверно поставила или обещала поставить Украине с тех пор, как германское правительство перестало публиковать полноценные отчеты. И буквально в этот же день немецкий таблоид Bild опубликовал ""секретный список"" военной помощи, которую украинское правительство запросило у Берлина. Зеленский хочет получить дополнительные средства ПВО, бронетехнику и средства РЭБ. ПВО: 4 комплекта ЗРК IRIS-T SLM, 1500 ракет для IRIS-T SLM, 500 ракет для IRIS-T SLS и 200 000 40-мм зенитных снарядов. Бронетехника: 1000 минозащищенных транспортных средств, 200 единиц гусеничной техники, 30 бронированных машин разминирования и 20-30 бронированных инженерных машин WiSENT. Киев также запросил 200 внедорожников для перевозки спецназа. РЭБ: 1000 глушителей GPS для защиты от вражеских дронов и 200 наземных радиолокационных станций наблюдения. P.S. По состоянию на май 2025 года на Украину было поставлено 658+ ракет IRIS-T/IRIS-T SL. Таким образом, речь идет о поставке чуть более чем в три раза большего количества ракет, чем было поставлено за три года в рамках одного контракта.";Новости и политика
Показываем небольшую нарезку работы одной из мобильных огневых групп. Ежедневно на переднем крае и в глубоком тылу эти парни трудятся, защищая наше небо от всякой нечисти.  Один сбитый беспилотник = спасённая жизнь или объект + спокойная жизнь гражданского населения.  Данный опыт «ещё вчера» необходимо было преумножить и распространить во все регионы, подвергшиеся атакам вражеских БПЛА, а также для защиты различных организаций, военных и промышленных объектов.;Новости и политика
Харьковское направление. Вражеский HMMWV куда-то вёз пушку, но был перехвачен дроноводами группировки войск «Север».;Новости и политика
Докладывает Следственный Комитет:  ?? Возбуждено уголовное дело в отношении бывшего первого заместителя Директора Росгвардии генерал-полковника Виктора Стригунова по статьям о злоупотреблении должностными полномочиями и получение взяток в особо крупном размере. Он задержан в Москве и заключен под стражу. В сентябре 2014 года между МВД России и ООО «СУ Ремстройторг» заключен многомиллионный госконтракт на строительство учебного центра в Кемеровской области. Контроль за исполнением контракта возлагался на Стригунова. По данным следствия, в 2014 году Стригунов, располагая информацией о наличии ограничений использования учебного центра ввиду несоответствия площади отведенного земельного участка и незначительного удаления от аэропорта, дал указание подчиненным должностным лицам организовать его строительство. В результате преступления условия контракта выполнены не были, учебный центр в эксплуатацию не введен, что повлекло причинение имущественного вреда государству на общую сумму свыше 2 миллиардов рублей. Кроме того, в 2012–2014 годах Стригунов получил от представителей коммерческих организаций взятки в сумме свыше 66 миллионов рублей за общее покровительство при выполнении многомиллионных государственных контрактов на выполнение строительных работ.;Новости и политика
Мощный взрыв от прилёта ракеты Х-39 ЛМУР вертолётного базирования по постройке в которой сидели вражеские операторы БпЛА. Село Тягинка что напротив Крынок, Херсонская область. Напомним, что ракета прошла модернизацию после которой дальность применения шагнула далеко за 20 км от изначальных 14 км (что тоже было не мало).;Новости и политика
В объектив разведывательного беспилотника группировки войск «Центр» попал момент прилёта мощных авиабомб по местам дислокации личного состава ВСУ в Красноармейске. Расчёты разведывательных беспилотников алейского мотострелкового соединения группировки войск «Центр» зафиксировали точные попадания авиационных бомб по местам дислокации подразделений ВСУ в Красноармейске.  Кадры с БПЛА демонстрируют момент прилета боеприпасов, полностью уничтоживших район размещения личного состава ВСУ в городской постройке. Удары были нанесены после тщательной разведки и выявления скоплений живой силы и техники противника. Боеприпасы «легли» непосредственно в районе сосредоточения сил противника.  Это стало возможным благодаря слаженной работе разведывательных подразделений и авиации, использующих современные средства наведения. Такие точечные удары существенно снижают боеспособность украинских подразделений в районе Красноармейска.;Новости и политика
"Статистика июня 2025 года по запускам - самые массовые ракетно-дроновые удары по объектам на территории Украины за все время конфликта. Противник снова публикует данные о применении ВС РФ дронов-камикадзе и ракет различного типа по целям на территории Украины за июнь 2025 года.  ??Запуски дронов ""Герань-2"" и их обманок в июне установил новый абсолютный рекорд на отметке в 5414 единиц. Предыдущий рекорд был в марте и составил 4196 дронов.  Ночь на 9 июня установила новый суточный рекорд в 479 запущенных беспилотников, по сравнению с 355 в ночь на 26 мая. Впрочем, июньский рекорд тоже уже оказался побит, но это тема для будущей публикации.  ??По сравнению с предыдущими месяцами, июнь принес на Украину сразу 5 ракетных ударов (6, 9, 17, 23 и 29 числа), 3 из которых были массированными. Всего за месяц были применены 253 различные ракеты (по сравнению со 129 в мае).  Также по отдельным целям наносились периодическое удары баллистическими ракетами 9М723 и KN-23, помимо которых активнее стала применяться крылатая ракета ""Искандер-К"". ??В июне было применено чуть более 20 000 FPV-дронов, что становится уже стабильным средним показателем при около 5000 запущенных FPV-дронов в неделю. Несмотря на то, что противник ожидал резкого скачка запускаемых FPV-дронов с началом летнего наступления, его ожидания в этой стези не оправдались. ??Как и в случае с FPV, ""Ланцеты"" находились на своих среднемесячных показателях в 230 запущенных единиц, а вот ""Молнии-2"" наоборот просели до 400 за месяц, по сравнению с рекордным маем на 650 запусков и 600 в апреле.  Как и предполагалось в прошлом подсчете, июнь оказался крайне тяжелым для тыловой зоны ВСУ в связи с рекордными показателям запусков дальнобойных дронов-камикадзе и ракет. Но при этом не случилось резкого скачка в запуске FPV-дронов. ""Ланцетов"" и ""Молний"", что ожидалось в связи с началом активных наступательных действий ВС РФ.  Тем не менее, пока тенденция наращивания применения ""Гераней"" очевидна, плюс ко всему добавилось их очень активное применение по прифронтовой зоне (1, 2, 3, 4, 5, 6, 7) в связи с появлением новой модификации, что не сулит для Украины ничего хорошего в текущем июле. Военный Осведомитель";Новости и политика
Сообщают что на ТЭЦ-6 в Киеве прогремел взрыв, после чего несколько районов города остались без света. Прилётов не было.;Новости и политика
"Минус ""три топора"" у противника.  ВСУ лишились ещё одной американской гаубицы М777. Расчеты БПЛА 18-й общевойсковой армии группировки войск ""Днепр"" красиво отработали на правом берегу Днепра в Херсонской области. Грузовик противника, буксировавший 155-мм гаубицу, был обнаружен при очередном облёте оккупированного украинскими формированиями  Правобережья. Действовали наши бойцы быстро. В результате нескольких точных сбросов осколочно-фугасных боеприпасов с квадрокоптера грузовик противника был обездвижен и подожжен. Затем, ударами FPV-дронов на оптоволокне было разбито и само вражеское орудие.  ";Новости и политика
Небольшой обзор того, какую военную помощь Германия достоверно поставила или обещала поставить Украине с тех пор, как в мае 2025 года германским правительством было принято решение о запрете размещения в открытом доступе сведения о поставках военной или иной помощи. ЗРК IRIS-T SLM - 5 комплектов совокупно получит украинская сторона и 10 пусковых установок IRIS-T SLS в дополнение к ним. Также обещаны ракеты как к немецким ЗРК, так и к ЗРК Patriot. Будут поставлены БПЛА различных типов, стрелковое оружие, боеприпасы, грузовики и внедорожники. Отдельно укажем, что замечена поставка дополнительных 18 ЗСУ Cheetah (вариант ЗСУ Gepard). Еще раз отметим, что здесь указаны лишь те поставки, следы которых отметились в информационном поле.;Новости и политика
Погибшему заместителю главкома ВМФ и бывшему командиру 155-й отдельной гвардейской бригады морской пехоты генерал-майору Михаилу Гудкову посмертно присвоено звание дважды Героя России. Это первый в истории современной России случай присвоения звания дважды Героя России. Ранее две «Золотые Звезды» были только у людей, награждённых званиями Героя СССР и Героя России одновременно.  Кроме того, его имя присвоено 155-й обрмп. Теперь её полное название — 155-я отдельная гвардейская Курская орденов Жукова и Суворова бригада морской пехоты имени дважды Героя России генерал-майора М.Е. Гудкова.;Новости и политика
Изнанка публикует кадры уничтожения авиаударом ВКС с применением трёх бомб ФАБ-500 с УМПК моста через реку Волчья в селе Андреевка-Клевцово на границе ДНР и Днепропетровской области.;Новости и политика
"Операторы из состава 6й армии уничтожают fpv-дронами всушную 122-мм САУ 2С1 ""Гвоздика"" в районе села Кучеровка восточнее Купянска. Позже, ночью приезжает БРЭМ для эвакуации САУ чтобы в последующем рембат разобрал её на запчасти. Но дроноводы их ждали. БРЭМ уничтожена.";Новости и политика
С чувством глубочайшего удовлетворения смотрю на то, как мы в последнее время планируем и наносим огневое поражение дронами, ракетами и авиацией противнику.  Очень долгое время и я про это неоднократно писал, ОП выглядело спонтанным ( пресловутые удары возмездия), а это несмотря на красивые картинки в Тв и Тг, не наносило противнику должного урона. Сейчас мы можем наблюдать, что огневое поражение превратилось в очень продуманную систему, в ту самую рутинную боевую работу,которая приносит победу над врагом, лишая его потенциала и воли к сопротивлению.  Необходимо отметить, что наши средства поражения стали лучше, за что спасибо военпрому, а ПВО противника слабее, за что спасибо нашей армии и военной промышленности украинских союзников, которая в данный момент не может адаптироваться к столь массовым и грамотно продуманным ракетно-дроновым ударам.  От сложного к простому, от высшего к низшему, то есть от больших и сложных целей, до ударов по небольшим складам и производствам. Постоянно, без перерывов на сон и отдых, днем и ночью, наши дроны, ракеты и авиабомбы, выносят промышленный и военный потенциал врага. Дальше для хохла будет только хуже и это хорошо.;Новости и политика
Дроны атаковали аэродром Староконстантинов в Хмельницкой области. Взрывы также прогремели в Ровно, в Винницкой, и Житомирской областях.;Новости и политика
Путин подписал указ о создании до 30 июня 2026 года информационного ресурса «Цифровой профиль иностранного гражданина». Он необходим для обеспечения безопасности государства и совершенствования миграционной политики, говорится в документе.;Новости и политика
О признаках товарного кенселинга со стороны РФ заявил глава Ассоциации производителей и поставщиков фруктов и овощей Азербайджана.;Новости и политика
"СБУ задержали двух китайцев и обвинили их шпионаже. Они якобы хотели похитить секретные технологии украинских ракет ""Нептун"". Шпионами оказались граждане КНР: сын - 24-летний экс-студент одного из Киевских вузов и его отец. Последний проживал в КНР, но наведывался в Украину, чтобы координировать агентурную работу сына. Китайцы пытались получить техдокументацию по производству ""Нептуна"". Сын пытался завербовать украинца, который имеет отношение к разработкам новейших вооружений Сил обороны. Полученную же информацию спецслужбам КНР собирался передать отец. СБУ разоблачила шпионов на начальном этапе и задержала во время передачи секретных документов. Обоим грозит до 15 лет лишения свободы с конфискацией имущества. Даже интересно, как на это отреагирует Китай. Историю с Мотор Сич в свое время они проглотили, когда хохлы их на несколько миллиардов долларов кинули.";Новости и политика
Выдворение иностранцев за мат, приставания, оскорбления и другое мелкое хулиганство — новая инициатива в Думе. Законопроект, в рамках которого предлагается увеличить штрафы для иностранных граждан за мелкое хулиганство, будет внесен в нижнюю палату парламента. Согласно проекту, в случае его принятия штраф за использование «русского мата» иностранным гражданином в общественном месте будет увеличен с 1 тысячи рублей до 5-10 тысяч рублей. При этом если иностранец оказал сопротивление при аресте, то его смогут оштрафовать на 25 тысяч рублей. Сейчас размер санкции составляет 2,5 тысячи рублей. В случае систематических нарушений мигрантов предлагается выдворять из России, следует из документа.;Новости и политика
"Власти Таджикистана потребовали от афганских беженцев покинуть страну за 15 дней — иначе их ожидает арест и принудительная депортация, пишут местные СМИ. Как-то совсем нетолерантно действуют в Таджикистане. Это же даже не ""трудовые"" мигранты, которые оккупируют эту страну и садятся на ее социалку - это просто несчастные люди, которые бегут от последствий войны.  Разве можно так поступать с ними? Тем более, что бегут в Таджикистан в основном этнические таджики, с которыми у таджикских таджиков буквально один плов одна история на двоих. Причем это вообще уже не первый подобный случай, потому как даже в течение текущего года было несколько случаев депортаций десятков и сотен афганских беженцев из этой страны. Например: В апреле Центр молодых журналистов Афганистана сообщил, что Таджикистан депортировал почти 50 афганских беженцев с территории страны в Афганистан. Тогда сообщалось, что эти лица, проживавшие в городе Вахдат, имели все документы беженцев, выданные Управлением Верховного комиссара ООН по делам беженцев. Большинство из них работали таксистами в городе Вахдате. Короче, крайне нетолерантно наши друзья по ОДКБ себя ведут. Но при этом постоянно возмущаются якобы повсеместным нарушением прав и свобод своих граждан на территории России.";Новости и политика
Трамп: Я недоволен Путиным. Хорошо. Есть вопросы? Репортер: Вы только что сказали, что недовольны Путиным. Планируете что-нибудь сделать? Трамп: Я бы вам не сказал. Разве мы не хотим сделать небольшой сюрприз? Ну, ждем. Интересно даже, какой там сюрприз: санкции или поставки оружия хохлам?;Новости и политика
"Новая актуальная статистика по детям мигрантов в наших школах: Большую часть детей мигрантов не допускают к тестированию по русскому из-за неполного пакета документов — глава Рособрнадзора Анзор Музаев.  За первые два месяца действия новых норм в школы России приняли лишь 4% желающих обучаться.  ""Если дети и их родители решили всё-таки продолжить, и не бросать попытку попасть в наши школы – желание тоже приветствуется. Они должны привести в соответствие все свои документы"".  Ещё 80% допущенных к тесту детей просто не сдали экзамен. На переподготовку и пересдачу у них есть три месяца.  ";Новости и политика
"В Абхазии российских туристов назвали ""угрозой нацбезопасности"" Директор Фонда кино республики Александр Басария заявил, что россияне, приезжающие в Абхазию по дешёвым путёвкам, представляют ""угрозу национальной и экономической безопасности"", так как не тратят деньги на экскурсии, вечеринки, рестораны, предпочитая ""жить в своих маленьких анклавах"". Басария также призвал местных отельеров прекратить сотрудничество с российскими туроператорами, назвав их ""олигархическими"". Ранее в Министерстве туризма республики заявили, что им не нужны бедные ""трехсотрублевые"" туристы.  При этом бесплатную электроэнергию из России они угрозой нацбезопасности почему-то не считают.";Новости и политика
В Киргизии снесли памятник Семенову-Тянь-Шанскому. Памятник Петру Петровичу Семенову-Тян-Шанскому установлен в Балыкчы в 1982 году, в честь 155-летия со дня рождения ученого. Памятник изображает Семенова-Тян-Шанского в образе молодого исследователя, идущего по горной тропе с конем. Не до конца понятно, что побудило дорогого союзника по ОДКБ и партнера по ЕАЭС пойти на этот шаг: общая тенденция по тотальной дерусификации края или же продолжающаяся месть за московскую баню.;Новости и политика
Украина восстанавливает позиции и продолжает удерживать Курщину и Белгородщину, — Сырский;Новости и политика
Бывшему заместителю министра обороны Павлу Попову, который еще отказывался отвечать журналистам, почему он такой грустный, помимо мошенничества вменяют превышение полномочий, незаконный оборот оружия и служебный подлог, сообщили в СК. Напомню, что в подчинении Попова находились такие структуры Минобороны как: — Главное управление научно-исследовательской деятельности и технологического сопровождения передовых технологий (инновационных исследований), — Главное управление развития информационных и телекоммуникационных технологий, — Главный научно-исследовательский испытательный центр робототехники МО.;Новости и политика
