kyousuke открыл новый стиль стрельбы в CS2? У киберспортсмена есть привычка зажимать правую кнопку мыши во время спрея. При этом когда Максим тапает, то как обычно нажимает только ЛКМ.;Спорт
4Pirates с PERDAN4IK прошли в финал Чемпионата России Сбера 2025 по Dota 2 В полуфинале коллектив оказался сильнее Prime Time. В решающем матче 4Pirates встретятся с 20Twice.;Спорт
s1mple и Zeus устроили словесную дуэль. Бывший киберспортсмен высказался с критикой в адрес s1mple по поводу игры снайпера на мейджоре. Костылев отреагировал. Позже Zeus сказал, что не хотел обидеть s1mple. Ему просто показалось, что снайпер расслабился раньше времени. В общем, дед с батей сцепились и испортили всем… Ну вы поняли.;Спорт
«Спасибо PARIVISION за то, что она как всегда показала потрясающее спортивное поведение» — SabeRLighT потроллил PARIVISION Суть в том, что во время вчерашнего гранд-финала Dukalis несколько раз в токсичной манере высказался в сторону SabeRLighT. Например, он написал «Всё еще бот» и «Вы проиграете со счетом 2:3, зачиллься». Конец истории мы знаем — PARIVISION уступила со счетом 0:3.;Спорт
Битва победителей двух последних ЛЧ Центральный матч дня — просто топ. Обе команды недавно выиграли Лигу чемпионов. «Реал» — в сезоне 2023/2024, а «ПСЖ» — действующий обладатель титула. Мбаппе против бывшей команды! В первом же сезоне без Килиана парижане взяли ЛЧ, Лигу 1, Кубок и Суперкубок Франции. Быть может, всё дело было в «Черепашке»? На кону выход в финал клубного ЧМ. У Хаби Алонсо есть отличный шанс взять первый трофей в Мадриде, но «ПСЖ» слишком привык побеждать во всех турнирах, в которых участвует. Просто обязательный к просмотру поединок!;Спорт
«Сдал нас!» Журналист испортил сюрприз для Овечкина Александр не знал, что его будут чествовать на Матче года в Москве. Но благодаря случайному вопросу всё вскрылось  Зато Сергачёв и Панарин впервые поздравили лично. Розыгрыш билетов и свитера с автографами Ови, Панарина и Сергачёва.;Спорт
«Торпедо» будет распущено, если РФС решит исключить клуб из РПЛ Об этом сообщил адвокат совладельца московского клуба Леонида Соболева Андрей Алёшкин. Также функционер считает, что «оснований для задержания арбитра Богдан Головко не было»;Спорт
Уволен один из самых успешных директоров в истории команд Формулы-1. Кристиан Хорнер покидает «Ред Булл» За более чем 20 лет работы при нём «быки» взяли 6 Кубков конструкторов, а пилоты 8 раз становились чемпионами мира (по 4 Феттель и Ферстаппен) Новым главой команды стал Лоран Мекис, ранее занимавший аналогичный пост в «Рейсинг Буллз» Ранее различные инсайдеры сообщали, что на ограничении полномочий Хорнера в команде или даже на его увольнении настаивала сторона Ферстаппена. В прошлом году одна из сотрудниц «Ред Булл» обвинила Кристиана в сексуальных домогательствах. Позже обвинения с него были сняты.;Спорт
Просто победный гол Германии на женском Евро. После того, как футболистка сборной Дании смачным выносом попала в голову своей же партнёрше Немки воспользовались отскоком и в итоге выиграли 2:1  Комбинация года, не иначе.;Спорт
Капитан «Лас-Пальмаса» второй раз победил рак. В августе 2022 года у полузащитника Кириана Родригеса была диагностирована лимфома Ходжкина — опухолевое заболевание лимфатической системы. Испанец пропустил 6 месяцев, справился с болезнью и вернулся на поле Однако через два года случился рецидив. В 2025-м Кириан снова приостановил карьеру, прошёл химиотерапию, а теперь опять возвращается в футбол. Второй раз. Да, изменившись до неузнаваемости без волос и бороды. Но какая же это мелочь в борьбе за жизнь.;Спорт
Ещё один молодой перспективный новичок «Челси». После полуфинала КЧМ лондонцы подогнали именную футболку 40-летнему Тьяго Силве. И сфоткали его как на презентации.;Спорт
Судью решающего матча «Торпедо» задержали сотрудники полиции По версии следствия, Богдан Головко сознательно совершил ошибку в пользу московского клуба во время игры против «Камаза». Это был матч последнего тура Первой лиги. Он имел решающее значение для определения команд, которые выйдут в РПЛ Теперь футбольному судье грозит до 7 лет лишения свободы.;Спорт
«ЧЕЛСИ» — ФИНАЛИСТ КЛУБНОГО ЧЕМПИОНАТА МИРА — 2025. Зарешал в матче против «Флуминенсе» нападающий лондонцев Жоао Педро — дубль у парняги. Этот матч являлся для него дебютным в стартовом составе лондонского клуба. Отдельные аплодисменты 44-летнему вратарю Фабио и 40-летнему защитнику Тьяго Силве. Ветераны бились до конца за свой бразильский клуб.;Спорт
Судьба «Торпедо» решится 10 июля. В четверг состоится заседание контрольно-дисциплинарного комитета РФС. К этому моменту КДК получит необходимые экспертизы по делу клуба. «Торпедо» грозят отельные санкции или всё сразу: штраф в размере до 50 000 000 рублей, снятие очков в количестве до 15, исключением из числа участников соревнований, лишением завоеванных наград. Накажут исключением из РПЛ?;Спорт
Изменение правил в ЛЧ. С нового сезона в плей-офф Лиги чемпионов, Лиги Европы, Лиги конференций и женской Лиги чемпионов отменится жеребьевка домашних и выездных матчей. Преимущество игры дома в ответных матчах получат клубы, занявшие более высокое место на общем этапе Так в прошедшем сезоне в 1/4 финала Лиги чемпионов «Реал» сыграл второй матч против «Арсенала» на «Сантьяго Бернабеу», несмотря на то, что занял более низкое место в таблице (11-е), чем канониры (3-е). Согласно новому правилу, второй матч должен был состояться в Лондоне.;Спорт
Сын Карло Анчелотти возглавил «Ботафого». Это первый опыт работы Давиде в качестве главного тренера. До сих пор он входил в штаб своего отца, работая с ним как в «Реале», так и в сборной Бразилии.;Спорт
Прокатиться с Макгрегором на Rolls-Royce? Пффф, легко. Конор пригласил в свою машину за $ 600 000 случайного работягу Парень не забудет этот день никогда.;Спорт
Джордан проиграл $ 500 000 в казино. Легендарная история из 1993 года, которая откликается и сегодня. В интервью баскетболист признал, что азартные игры стали для него проблемой и он часто попадал в ситуации, где не мог остановиться. Почему спортсмены особенно подвержены этой зависимости?;Спорт
В Москве пройдет Женский фестиваль спорта. Спортивное лето в столице продолжается! 12 июля в парке «Музеон» с 11:00 до 20:30 состоится Женский фестиваль спорта, организатором которого выступит Департамент спорта города Москвы. Участников ждут мастер-классы, тренировки, модные показы и паблик-толки. Хедлайнерами фестиваля станут актриса Ирина Горбачева, визажист и предприниматель Елена Крыгина и эксперт моды Владислав Лисовец. За музыкальное сопровождения отвечают артисты Алсу, Натан и Олег Майами. Сильный пол тоже не останется без внимания. В отдельном пространстве можно сыграть в настольные футбол и хоккей, попробовать силы в бадминтоне и фрисби. Для самых юных участников будет организована отдельная зона с аниматорами, аквагримом и дискотекой с мыльными пузырями. Все активности праздника бесплатные, для некоторых требуется регистрация.;Спорт
Минспорта РФ обсуждает с РФС ужесточение лимита на легионеров По информации Андрея Панкова, одним из основных вариантов, который рассматривает Минспорта, является лимит с 10-ю легионерами в заявке, из которых на поле одновременно может находиться только пять. Отмечается, что вопрос находится лишь в фазе обсуждения Надо ужесточать лимит?;Спорт
В мужской сетке Уимблдона россиян не осталось. Хачанов вылетел в четвертьфинале В битве за полуфинал Карена остановил Тейлор Фриц. При этом в третьем сете Хачанов едва не повесил американцу баранку — 6:3, 6:4, 1:6, 7:6 (7:4) Достойно сражался. Аплодируем нашему парню.;Спорт
Жота был за рулём машины и серьёзно превысил скорость перед смертельным ДТП. Испанская полиция поделилась подробностями расследования В заявлении региональной гражданской гвардии говорится, что экспертное заключение ещё не завершено, но находится на финальной стадии. «Все имеющиеся на данный момент доказательства» указывают на то, что водителем автомобиля был Диогу Также полиция заявила, что в момент аварии «транспортное средство значительно превысило разрешённую скорость» Помимо прочего, изучаются следы колёс. Всё указывает на то, что во время обгона лопнула шина, из-за этого автомобиль улетел с дороги, после чего загорелся.;Спорт
У Захаряна снова травма? По информации Mundo Deportivo, Арсен досрочно завершил тренировку в «Реале Сосьедад» из-за болевых ощущений Однако брат футболиста пояснил ситуацию так: «?Без паники и спокойно! У Арсена отдельный план подготовки. Его плавно подводят к команде. В каких-то упражнениях не принимает участие. Сразу в нагрузку не пускают»? За последние 14 месяцев россиянин провёл лишь 4 матча в феврале.;Спорт
«Флуминенсе» — самая возрастная команда КЧМ. Огромная разница с молодёжью «Челси». 44-летний вратарь Фабио, 40-летний центральный защитник Тьяго Силва, 37-летний нападающий Кано. А у «Челси» нет ни одного игрока даже старше 27 лет?! Несмотря на возраст, ветераны тащат бразильский клуб. Силва выдаёт мощные речи в раздевалке и вносит изменения в игру. Главный тренер сам называет капитана «тренером на поле».;Спорт
Джикия приступил к тренировкам с «Антальяспором» ???? Защитник подписал контракт с турецкой командой, но переход пока не оформлен из-за трансферного бана ФИФА. В руководстве клуба уверены, что в ближайшее время все ограничения будут сняты  По информации агента Джикии, если случится форс-мажор и с «Антальяспора» не снимут бан, игрок может покинуть команду ?? Чемпионат;Спорт
«ПСЖ» остался без двух игроков до самого конца КЧМ. Пачо и Лукас Эрнандес получили двухматчевые дисквалификации и не помогут команде даже в случае выхода в финал. ФИФА объявила о наказаниях для игроков, получивших красные в четвертьфиналах КЧМ. Защитник «Реала»Дин Хёйсен отделался одноматчевым баном. А вот игроки «ПСЖ» получили по две игры. Как пояснила ФИФА, всё решила сила и агрессивность, с которыми были совершены нарушения парижан.;Спорт
Тьяго Силва. «Челси». В битве за финал клубного ЧМ «Флуминенсе» сыграет с «Челси». Капитан бразильцев Тьяго Силва наверняка постарается огорчить бывший клуб, в котором провёл четыре насыщенных года. Силва выступал за «Челси» с 2020 по 2024 год и даже был капитаном. В его активе более 150 матчей за «аристократов» и неофициальное звание любимчика лондонских фанатов. Защитник помог лондонцам выиграть Лигу чемпионов-2020/2021. В том же сезоне «синие» взяли Суперкубок УЕФА. Кстати, Силва выиграл с командой и клубный ЧМ, так что опыт победного розыгрыша турнира у него уже есть. Тьяго всегда с теплотой отзывался о времени на «Стэмфорд Бридж»: «Я очень горжусь тем, что являюсь частью семьи «Челси». Моя любовь неописуема. Синий однажды — синий навсегда». Теперь 40-летний игрок может не пустить свою экс-команду в финал.;Спорт
Ди Мария вернулся в родной клуб и не сдержал слёз. Именно в «Росарио Сентраль» Анхель начинал свой футбольный путь, а в 2007-м покинул клуб и отправился покорять Европу.  Спустя 18 лет он снова дома. Трогательные кадры с презентации.;Спорт
Тренер Мареска долго пожаловался, что у «Челси» много матчей. А потом узнал, сколько сыграл «Флуминенсе».  Бразильский журналист поставил Энцо на место. Теперь тренер «Челси» знает чуть больше о южноамериканском футболе.;Спорт
«Краснодар» согласовал трансфер лучшего ассистента Лиги 1 Гаэтана Перрена из «Осера». Об этом сообщает Фабрицио Романо. Стоимость сделки составит € 4,5 млн. В минувшем сезоне Перрен принял участие в 35 матчах, в которых забил 10 мячей и отдал 11 результативных передач. Топ?;Спорт
Шок! Синнер проигрывал 0:2 по сетам, но вышел в четвертьфинал Уимблдона на отказе Димитрова. У болгарского теннисиста возникли проблемы с грудной мышцей, и он не смог продолжить матч ?;Спорт
Антон Зиньковский перешёл из «Спартака» в «Сочи» на правах аренды. Срок соглашения рассчитан до конца сезона-2025/2026. Игрок будет выступать за «Сочи» под номером семь.;Спорт
Мирра в 1/4 Уимблдона! Андреева становится третьей россиянкой, пробившейся в четвертьфинал Андреева, Самсонова, Павлюченкова — жгите дальше, девчонки!;Спорт
Щенсны остаётся в «Барселоне». Войцех продлил контракт с клубом до 2027 года.;Спорт
Джокович — машина! Новак слил первый сет в игре с де Минором, но затем собрался и не оставил шансов австралийцу. Великий серб в четвертьфинале Уимблдона.;Спорт
Разъярённые футболисты «Баварии» пытались ворваться в раздевалку «ПСЖ», чтобы заставить Доннарумму извиниться перед Мусиалой, которому тот нанёс серьёзную травму во время игры. Об этом сообщил бывший футболист немецкой команды Рафинья. «Футболисты „Баварии“ умеют достойно проигрывать, я хорошо их знаю. Они хотели, чтобы Доннарумма хотя бы извинился перед Мусиалой, ведь они видели, насколько серьёзна эта травма. После игры в раздевалке были разговоры на повышенных тонах. Футболисты пошли в раздевалку „ПСЖ“ за Доннаруммой, чтобы потребовать извинений, они обменялись крепкими выражениями. Они потребовали этого, ссылаясь на некий „кодекс этики“, хотя он и не нанёс эту травму специально».;Спорт
Мировой рекордсмен по поеданию хот-догов выиграл 17-й титул за 19 лет. Он слопал больше 70 штук за 10 минут. Американец Джоуи Честнат по прозвищу «Челюсти» вновь подтвердил звание главного едока мира На очередном чемпионате Major League Eating он съел 70 с половиной хот-догов за 600 секунд, опередив ближайшего соперника на 24 штуки, и выиграв очередной горчичный пояс. Однако свой рекорд в 76 хот-догов Джоуи так не побил. На данный момент ему принадлежат 55 мировых рекордов в 55 дисциплинах.;Спорт
От 4-й лиги Ирландии до матчей против мировых звёзд. Защитник новозеландского «Окленда» Дилан Коннолли показал, как за 3 года прошёл путь от ирландских подвалов до клубного ЧМ.;Спорт
Экс-игрок «Барселоны» Иван Ракитич объявил о завершении карьеры Последним клубом 37-летнего Ракитича был хорватский «Хайдук». Также он защищал цвета «Базеля», «Севильи», «Шальке», «Барселоны» и «Аль-Шабаба». Ла Лига х4, Кубок Испании х4, Суперкубок Испании х4, Лига Европы х2, Лига чемпионов, Суперкубок УЕФА, КЧМ, 1х Кубок Швейцарии.;Спорт
Шокирующая авария на легендарной трассе Нюрбургринг. Porsche 911 GT3 RS и BMW M2 не поделили дорогу во время туристической сессии. В рамках таких заездов любой желающий может платно проехать по 20,8 км трассы на своём автомобиле В результате аварии обе машины уничтожены. Переднюю часть кузова Porsche оторвало. Несмотря на шокирующие кадры с камеры на трассе, оба водителя остались живы.;Спорт
«Я отпустила прошлое». Честный разговор с Чикуновой – главной звездой российского плавания. Женя готовится к дебюту на чемпионате мира, который стартует уже 11 июля. ?? Высшее достижение в карьере Чикуновой прямо сейчас – медали чемпионата мира на короткой воде и чемпионата Европы. Выше – ничего нет. Хотя ещё в 2019-м, когда ей было 14, она могла поехать на большой ЧМ, но осталась вне заявки. Потом ковид, потом отстранение россиян, и наконец Женя едет на долгожданный чемпионат мира на большой воде! ;Спорт
На полуфинал клубного ЧМ за тысячу рублей. ФИФА в 36 раз снизила стоимость билетов на матч между «Челси» и «Флуминенсе» — с $ 473,9 до $ 13,4 (примерно 1 тысяча рублей). Лица тех, кто купил за 470 представили? ;Спорт
Мбаппе выложил фото с КЧМ со странными болельщиками  Пустые места зачем-то дорисовали очень криво то ли в фотошопе, то ли через нейросеть. Но получилось плохо.;Спорт
Луис Диас не приехал на похороны Жоты, потому что был на вечеринке у блогеров. Колумбиец решил не ехать на прощание с одноклубником, так как дорога заняла бы порядка 24 часов. А ведь Жота поддержал Диаса в октябре 2023-го, когда у того похитили родителей.;Спорт
Найден футболист с самым необычным именем. Лучшего бомбардира чемпионата Боливии зовут EFMAMJJASOND — по первым буквам названий месяцев. По-русски получилось бы Яфмамииасонд. Вот объяснения родителей, выбравших сыну такое имя: «Нам просто нравятся 12 месяцев в году». У парня даже было прозвище «Календарь». Но для большинства он Джейсонд Колумбиец сейчас выступает за «Олвейз Реди» и лидирует в бомбардирской гонке чемпионата Боливии. 11 голов за 13 матчей, два хет-трика — Календарь в полном порядке!;Спорт
